file_id,cycle_id,t_start,t_end,area,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,label
07_apex_mid_sys_mur_supine_bell,1,0.384875283446712,0.559433106575964,0.0550594555531824,-19.0088324139555,4.08762074155514,1.28420064293608,0.943996835261036,0.463375862116923,0.365427035990918,0.174320820262242,0.124587216491133,0.04171367857751,0.0403967145136147,0.0164951371403968,0.0342705599062197,0.0103846285701778,3.38434823670113,1.27172447165141,0.691788353320336,0.450840277667979,0.277132102877884,0.206275569818382,0.186032980916357,0.198818752868169,0.194057818822776,0.152212435095069,0.119132389743093,0.109230523228186,0.105817354071783,Murmur
07_apex_mid_sys_mur_supine_bell,2,0.757845804988662,0.931360544217687,0.0742941825225772,-19.0554061594588,3.94687171426051,1.28308638186257,0.968860340727899,0.475035143371395,0.343006951747982,0.11447438876034,0.0927498836088708,0.0301832051083804,0.0565636635664849,0.0369448800069969,0.0604729825970494,0.0125468322262148,2.79559173447694,1.08220497304053,0.625190144751832,0.398846562137942,0.232981946239396,0.254830487786708,0.288509075839388,0.234819225891141,0.180611853405343,0.145476629490534,0.101657707450928,0.0817197385411974,0.0642832327760023,Murmur
07_apex_mid_sys_mur_supine_bell,3,1.33433106575964,1.50879818594104,0.0546239951052649,-18.5700609239922,3.76887700230002,1.18265739459073,0.98690881894975,0.466885808161396,0.342758759059204,0.1433874997766,0.110474611199549,0.0453271734339633,0.0618866140212451,0.0408224688579489,0.0359578312449712,-0.00408471953512725,2.914528315471,1.14514315653259,0.672033038167962,0.395597338596456,0.288887787306476,0.232189884389062,0.197826593753001,0.191934509356279,0.18958384752221,0.16435608877627,0.133563704338645,0.108080058460114,0.112608828278938,Murmur
07_apex_mid_sys_mur_supine_bell,4,1.70714285714286,1.88065759637188,0.0742975890404964,-19.0604602396289,3.95381073408452,1.2771225940715,0.970231696850807,0.483198126401341,0.342694071437766,0.109125921614605,0.0870442360138515,0.0371399831386755,0.0502053973205779,0.0380893576323208,0.0622161381884642,0.0218091499449542,2.81789859839881,1.10073941774152,0.621400183366143,0.397183115996274,0.226693344767544,0.255458423043703,0.296188893582117,0.237804378211914,0.180282731748487,0.141362788542471,0.103032467111997,0.0801991663476993,0.0598061767250953,Murmur
07_apex_mid_sys_mur_supine_bell,5,2.26696145124717,2.44072562358277,0.0570212231653346,-18.1350643111935,3.67948962955927,1.04989192868052,0.9649671222305,0.478937767664354,0.381267453739819,0.177548040212526,0.134192032807313,0.0417946695487958,0.0585576544757138,0.0366643699286212,0.0365589430146006,0.0077878105114573,2.93150157288392,0.915828835485319,0.549759034027412,0.403537908483024,0.296746896700453,0.21891575174148,0.199242298713784,0.20379470341775,0.196633550789857,0.171045507764837,0.13764174475295,0.0969522787934279,0.0835189340890947,Murmur
07_apex_mid_sys_mur_supine_bell,6,2.63845804988662,2.81460317460317,0.0706928965985735,-18.7011958379841,3.57492798368144,1.06623225496391,0.897608565367766,0.42744038429007,0.32906744690477,0.128552998793444,0.113034063910903,0.0628989200873764,0.0690797002334589,0.0179278092931874,0.000303619890912606,-0.0455073680301919,2.57001199618483,0.917006007953139,0.541334932159792,0.354325248862366,0.203212783769702,0.199524646490695,0.237700749417798,0.232390357852818,0.18566152789078,0.146703061458599,0.113684673150758,0.0907497020165979,0.0820567938931495,Murmur
07_apex_mid_sys_mur_supine_bell,7,3.20820861678005,3.3827664399093,0.0550544355767861,-19.0106668545181,4.08185553250696,1.29510168396792,0.944143827675168,0.456054164758987,0.365454920591739,0.175068018743626,0.13269603174968,0.0334298504552037,0.0370969397676387,0.0236310558115092,0.0315355549509601,0.0105643902374672,3.38608141675524,1.26437200322146,0.693773746780952,0.449437571538575,0.28382493250079,0.20765436133829,0.184761145248477,0.207874205621841,0.18811531225925,0.155423385810772,0.114509565576477,0.119419023190381,0.104112955397116,Murmur
07_apex_mid_sys_mur_supine_bell,8,3.58115646258503,3.75469387755102,0.0743017246250213,-19.0550075083539,3.95533318191502,1.2668313585735,0.983118350994477,0.471760638885207,0.343752227833016,0.114241617254633,0.0836704327154599,0.0363443346245361,0.0512332382980941,0.0403071931834038,0.0602953656597844,0.0191920648057652,2.80752288966576,1.09994672671757,0.616500596392212,0.372313307746633,0.23450313449144,0.253222931683845,0.28450927734093,0.244719045023441,0.178677819772696,0.141443191883642,0.10716236754903,0.0778186253245404,0.0606734309531425,Murmur
07_apex_mid_sys_mur_supine_bell,9,4.15766439909297,4.33213151927438,0.0546256109494641,-18.5661173768089,3.76378198709408,1.18637418313846,0.98569544154415,0.467630790369726,0.341088091794729,0.141352989182329,0.110956767966198,0.0489814705053832,0.0661855355395416,0.0371395977686183,0.0353753360443548,-0.00344199174234648,2.90919462437912,1.13041823858637,0.678253230229079,0.395920323630101,0.291484434953598,0.230599494894776,0.195685664758754,0.191648030270627,0.191496843281112,0.166768021008872,0.129246000270621,0.107264049893242,0.112401990123677,Murmur
07_apex_mid_sys_mur_supine_bell,10,4.53047619047619,4.70401360544218,0.0743042922970552,-19.0679529710905,3.96947057466736,1.27198606353303,0.960402140180962,0.492092543602933,0.338593777935063,0.104625248885975,0.0891172986690844,0.039107791620652,0.0535780529323732,0.0365693731609521,0.0586171756227812,0.0219349773626408,2.83715474188061,1.12704431237961,0.618766277452673,0.416297691616155,0.223974546516431,0.25670483795522,0.298300850481175,0.236322588718786,0.180118864432869,0.140418724209289,0.103363020409249,0.0759203581187739,0.0640808823463686,Murmur
