file_id,cycle_id,t_start,t_end,area,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,label
02_apex_split_s1_supine_bell,1,0.160272108843537,0.366485260770975,0.0958071024810215,-20.2121714605318,2.79760137050072,0.68668471627484,0.640196030768264,0.309711801042573,0.366727032005657,0.197832850962006,0.178396277355303,0.100967259118662,0.124219211550904,0.0916077554182664,0.0812431599964651,0.0637248193275454,4.83759932110651,0.346007798651729,0.399834743093575,0.209518464132296,0.207162046650262,0.181792536900137,0.209413149951403,0.191122869544936,0.168671900071818,0.153744764001921,0.107830763181037,0.0981636459711275,0.112124838009839,Normal
02_apex_split_s1_supine_bell,2,0.464875283446712,0.651065759637188,0.0628805090325681,-22.5828402684366,3.27653701767443,1.11778489897331,0.950604965202708,0.507222498470788,0.509461136226023,0.293134405081721,0.243601724322601,0.206849249318433,0.203144547771113,0.181681093398036,0.171238976633109,0.110705024419322,4.06960796861191,0.533001930391068,0.481602575568734,0.39058424625406,0.356828091931509,0.266304961822226,0.235074670624444,0.222115852457314,0.155673770131324,0.136446171655435,0.0755894099392324,0.100899482188013,0.092417460724983,Normal
02_apex_split_s1_supine_bell,3,0.86249433106576,1.06725623582766,0.0947207500588854,-19.8615304759754,2.84526342588273,0.712909037069666,0.676837471947111,0.349852440834241,0.381206559751821,0.224428946224049,0.174998356436137,0.151693560828968,0.148880918540046,0.111760851723524,0.108955839721245,0.107247476214595,4.79900563007419,0.370841102196498,0.42816470163813,0.197725684025682,0.188457597966166,0.178026838475617,0.181146046199507,0.210770354793202,0.131365880820756,0.129960590480743,0.13133737748265,0.109727028974111,0.0687196024706706,Normal
02_apex_split_s1_supine_bell,4,1.16829931972789,1.35374149659864,0.062911227038671,-22.4411690537877,3.30829588515114,1.13209282393051,0.90483028105917,0.497739795948087,0.45313547679024,0.335632297839217,0.315593161625603,0.193887717686618,0.16568826961067,0.140177301254906,0.139740724727309,0.108818856874718,3.98231206718212,0.623747622961522,0.582463355318328,0.430555754766806,0.376974812067608,0.322210814293174,0.226209391976762,0.168608531589124,0.145253881585921,0.133353875606821,0.165134466983127,0.113999847865222,0.0994173162755443,Normal
02_apex_split_s1_supine_bell,5,1.56743764172336,1.7737641723356,0.101645049163419,-20.86250994679,3.16354538888186,0.855694191504097,0.817099195261095,0.476749383346829,0.400314077865677,0.236743501704327,0.214110400980771,0.104233721673478,0.144314387459574,0.100885109367879,0.111398036645859,0.057726926960185,4.37135634000306,0.87169306581604,0.541035085156896,0.394559852044342,0.340536482205476,0.296569545849261,0.240385425920053,0.198723936544465,0.183869534265609,0.1266186041374,0.0935215884216698,0.0932813011630618,0.0715705047508395,Normal
02_apex_split_s1_supine_bell,6,1.87176870748299,2.0584126984127,0.0645946491350107,-22.2503577366176,3.29297721850679,1.11657521411088,0.909088911151984,0.479769032608374,0.429416197838404,0.264528107149721,0.241946441572014,0.181998505314317,0.190616408556618,0.124240752938804,0.103082675015987,0.0529136231495064,4.32437105986476,0.513439115133036,0.489849919769846,0.30413691649069,0.310754424743754,0.298901004872836,0.272254870666582,0.245555461258015,0.179477565891757,0.147160695441229,0.112298232104959,0.16512505810312,0.124956283441842,Normal
02_apex_split_s1_supine_bell,7,2.26802721088435,2.48167800453515,0.0967586272400021,-20.6308605474525,3.06788674272302,0.819556932314043,0.763339899699487,0.406023052295307,0.381186875779604,0.217700294483178,0.193523218115462,0.145215416061675,0.137814499434895,0.0943281357228821,0.102626177862927,0.105898273353939,4.91936246311191,0.782295273340377,0.534561418629275,0.356131339828052,0.311984138221509,0.270758065577932,0.229981774597532,0.203651721343973,0.14521128414324,0.128471953737405,0.113989560641962,0.080704086910799,0.0991294627986948,Normal
02_apex_split_s1_supine_bell,8,2.57399092970522,2.76256235827664,0.0655711733571858,-21.9725498141202,3.22456774146846,1.062038741274,0.850509336662403,0.486202322185239,0.432474722152009,0.313286583191558,0.309839132675546,0.198151652424922,0.225640300533321,0.15801768477887,0.165254905450406,0.109778117558863,4.49154498306394,0.509979580969948,0.4495652575632,0.314892594886962,0.282453274860159,0.308159099666067,0.24548315265308,0.185603324925088,0.179097387132911,0.116061602581184,0.134391924339434,0.0928291263779472,0.0891944558447864,Normal
02_apex_split_s1_supine_bell,9,2.96993197278912,3.18104308390023,0.0913267526332677,-19.7372695274512,2.85820492778319,0.707772401542813,0.68225711863604,0.33905848670196,0.369182914376618,0.243968475096362,0.264029077716956,0.195810787358901,0.179414562007658,0.0975654708269501,0.0716136266557662,0.047282142360528,4.97512472249229,0.378628475733723,0.398057647525655,0.210268602431589,0.206031712546182,0.187794427019194,0.169832844486701,0.119648923890055,0.111346049165007,0.121777370825709,0.127887998578662,0.109051173631198,0.127595556931506,Normal
02_apex_split_s1_supine_bell,10,3.27759637188209,3.46673469387755,0.0660489683296301,-21.7988053215635,3.21039354534503,1.04035976310496,0.911215859116337,0.507747745249313,0.478046224507743,0.301161459634541,0.267778099492797,0.18867194367369,0.200449014684019,0.170208770940538,0.148088990592184,0.109587821829045,4.61657447006671,0.415959797130368,0.3864755548752,0.226165284798641,0.22673092178541,0.247470106546101,0.248466378388128,0.206553763254746,0.148031559790872,0.153732121274918,0.0750241780826417,0.164708097344292,0.143018297594267,Normal
02_apex_split_s1_supine_bell,11,3.67514739229025,3.88557823129252,0.102038219356743,-19.8850789915694,2.94860769506135,0.794955738334148,0.713957265463105,0.355755740991795,0.38394119557418,0.235386367320879,0.211729398216269,0.117437890693845,0.12973858521558,0.0683153754567908,0.0452164382504786,0.0412287762960786,4.57487350614233,0.531605791179804,0.549817232310581,0.352046485402962,0.327134239993401,0.266986003000736,0.229537550669039,0.192603298463697,0.174934163742918,0.103893544100653,0.100586744983371,0.141761700286333,0.107881275818127,Normal
02_apex_split_s1_supine_bell,12,3.98065759637188,4.16950113378685,0.0656189171256525,-21.8440066951152,3.19686365949417,1.12146630169661,0.923013808677163,0.451000950879986,0.473233379499833,0.304380092458214,0.312106673867825,0.204516238177669,0.192226749364144,0.11336080853446,0.095661666143918,0.0985603948533869,4.64224984617343,0.486964913744128,0.566673304472054,0.324800863321484,0.31347898842274,0.254938631413247,0.220119580239413,0.191473164204789,0.185427355539816,0.16734913653024,0.167515559719111,0.153609891569606,0.11009189536181,Normal
02_apex_split_s1_supine_bell,13,4.37691609977324,4.59256235827664,0.0979612347032131,-19.7603242116653,2.81160441243793,0.648283202532596,0.649537239503666,0.292103972228593,0.317341124184652,0.202457165014803,0.209666414125667,0.135174234289264,0.163361835940604,0.106843121958901,0.0874810746129097,0.0709958398029979,4.84845846523485,0.390436841858026,0.392242145914575,0.209044487207016,0.26805612911968,0.238698057767592,0.196891464476131,0.167118885065124,0.158521924080133,0.137034943899136,0.104611626508611,0.105719268746141,0.0882658882444608,Normal
02_apex_split_s1_supine_bell,14,4.68421768707483,4.87351473922902,0.0658097254892793,-21.7896930876818,3.17841061760742,1.02390538662457,0.896913415089174,0.500820253201051,0.492365270390511,0.306457946784718,0.309080725246696,0.189347104912454,0.152303578163039,0.114282017835008,0.133770077105831,0.0602707223789481,4.21976690064212,0.442378193879653,0.427279473322141,0.367325087654474,0.353141814547164,0.291132251641847,0.259922560020848,0.188281946073939,0.182158161893101,0.16516183062804,0.122464513577053,0.0763354157354687,0.116235453231311,Normal
