file_id,cycle_id,t_start,t_end,area,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,label
10_apex_sys_click__late_sys_mur_lld_bell,1,0.36312925170068,0.538548752834467,0.079984491351996,-21.6839182467716,3.51752111377871,0.770518933427654,0.654210905403564,0.424062722889431,0.36734394696888,0.266887740083045,0.265969591758952,0.235461591647585,0.171901522405588,0.11226993494997,0.0961082228519056,0.0357353723962261,4.94151547464506,0.691868819127522,0.420926651178459,0.547924516409884,0.394520293518293,0.379412819026601,0.284163756029135,0.207701378598716,0.133342630580103,0.124458879322102,0.102705497321312,0.0840348575811456,0.0981370004455497,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,2,0.682993197278912,0.867142857142857,0.0818448194432593,-19.9673504263234,4.01642300758872,1.17990735503522,0.891476082842736,0.377219234536655,0.250967223923025,0.0476115424167917,0.025975735173639,-0.00330021862624258,0.0436903429430912,0.0325908464192913,0.0498966133356721,0.025949757865298,4.07761835459469,1.17562565612034,0.72507839230774,0.434567006338238,0.30179500444868,0.317610869363604,0.330854310382287,0.313904589615004,0.265568237796005,0.238177608123091,0.219287299932784,0.18022107539112,0.149136239786263,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,3,1.21437641723356,1.38444444444444,0.0764753292454343,-20.8920060861788,3.4307073933187,0.745196588178725,0.694132842683983,0.428269254879525,0.417945959308882,0.286890188636909,0.25512244765793,0.175852527553149,0.189733646564478,0.132259557124736,0.103943888446836,0.080204410701634,4.75289457085488,0.795619455710772,0.510340740432355,0.573322623905113,0.432062782588721,0.352717282683077,0.226542502272916,0.179954993444625,0.136749324966711,0.0951836444728471,0.0826505630674031,0.0872429381929488,0.0898747307924227,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,4,1.53009070294785,1.71938775510204,0.081461618931057,-20.5051919389985,4.30578374513191,1.27462287569964,0.895274152179899,0.347657981159276,0.220095703693894,0.0401048843019232,0.0737649599578548,0.0627196387603701,0.0510255207804018,0.000229620899238222,0.0264602833429204,0.0491864524669805,4.27888713001719,1.52310657714922,0.876871902013149,0.455802999177235,0.303314740285226,0.306661429008058,0.284767120681848,0.249852381610035,0.236843350583319,0.198352141956268,0.187631501490229,0.174299420532221,0.119833531671078,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,5,2.06546485260771,2.23852607709751,0.077668336884587,-20.9851264523183,3.45466273505265,0.702948885897973,0.673949006775974,0.404379602963866,0.419561381167586,0.317587302236101,0.344133074713724,0.251517209831131,0.197793586687442,0.119344336717136,0.119293739683859,0.0613895602167615,5.01562762330198,0.814321352243352,0.429932817878989,0.487776616874773,0.387410154954608,0.338742452798541,0.243244403514761,0.187683891705281,0.139790336260888,0.108734254274059,0.128605283794545,0.118653095807219,0.0988623031253119,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,6,2.38027210884354,2.57086167800454,0.084218405289928,-20.5845022277608,4.35728971242991,1.29438862358329,0.875189991579377,0.340955633105585,0.215093165340838,0.0741690304401229,0.0461615683271951,-0.00774750816070166,0.0651657436590053,-0.00176778936845127,0.00364035131734996,-0.0105225365203913,4.17059793929433,1.37798388390669,0.787652511324877,0.482130666543231,0.30082058981513,0.2888780011392,0.269163699598053,0.269235360516972,0.230754338832729,0.205181166602665,0.172298159712956,0.162643815144357,0.16493261772686,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,7,2.9168253968254,3.08714285714286,0.0747319842237122,-20.6294031933746,3.2649778112896,0.628105699444563,0.655099757254611,0.400784635755916,0.405324501048247,0.291543529154478,0.313316246935326,0.237323792892711,0.167586324801629,0.145249988762568,0.169984679340335,0.103403403171796,5.03588028841257,0.647145848774657,0.382153774059806,0.427041560477502,0.342287216362259,0.316544953618156,0.252646003745032,0.212455801064831,0.151714682316553,0.144884260764265,0.110236150374761,0.0904050908737228,0.118444906370134,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,8,3.23467120181406,3.42208616780045,0.0824271166427513,-20.6639204632034,4.22858238634022,1.26938371980342,0.901405232500921,0.378849211788037,0.25069008571532,0.117846143932017,0.098624562291185,0.0162195329049049,0.0692561485278267,0.0364951477175572,0.0253533081131719,0.0334613109132072,4.13820934158352,1.37082217004648,0.764269455271532,0.451760943247895,0.298569985442342,0.295960697199326,0.265466731142923,0.274196948662298,0.267185456560495,0.242340183767292,0.209128171063609,0.166709774142094,0.129607213822188,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,9,3.76814058956916,3.94612244897959,0.0837334321390595,-21.6967414911177,3.5306048730626,0.746570896748575,0.64033580340057,0.428617579574834,0.428100169582008,0.309773599046173,0.283675693647724,0.202142086777531,0.231302311427213,0.192221064986379,0.178334195472998,0.096746667135454,5.00711601625795,0.649237427234713,0.447139358970333,0.533110733111324,0.385775763505632,0.323809842728794,0.227066759636844,0.237665893715765,0.156174278420464,0.0833389190851315,0.095639308567009,0.109165325095245,0.0998743640651418,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,10,4.08544217687075,4.2730612244898,0.0811405151115627,-20.8599538622162,4.36237158087757,1.3116440999283,0.910094599959086,0.36016221838386,0.234032758075389,0.0890389474174227,0.0649787215748841,0.0241198461473109,0.023941031794066,0.012971363789316,0.0308838040807527,0.00982729375668197,4.00826911418003,1.35286364283677,0.848989559243738,0.525521496201955,0.328307121259586,0.320503544679455,0.252327405938625,0.227629625899018,0.21586341412276,0.224155266876967,0.22581094456498,0.197463006818209,0.201301626633283,Murmur
10_apex_sys_click__late_sys_mur_lld_bell,11,4.6197052154195,4.7953514739229,0.0804999281623511,-21.2027009907434,3.43070009615788,0.67503608492899,0.612992834291403,0.355704473433,0.368427900472353,0.284347593932524,0.266124649246192,0.170475987634605,0.166637062563176,0.115328693373493,0.101262551141876,0.0210915587515165,4.92920934043311,0.771237604501044,0.465335329489403,0.542948209894552,0.422153069948503,0.330510050458033,0.22965004526108,0.180133651512,0.175102683502636,0.166562275974565,0.100926993984921,0.109149148307745,0.161531839268443,Murmur
